"","sector","code","description","region","nondis","estab","employ","wage","bea.comp.st","bea.earn.st","bea.empl.st","gdp.comp.st","us.comp.gdp.ratio","us.comp.out.ratio","st.output","st.gdp.est","gdp","taxsub.est","taxsub.st","surplus.est","surplus.st","check","output","jobs.1000output.ratio","earn.output.ratio","comp.output.ratio","valueadded.output.ratio","taxsub.output.ratio","surplus.output.ratio","Code","Description","st.total.dem","rpc"
"253",252,"325310","Fertilizer manufacturing",34000,0,21,355,39989859,50680648.8168917,53591887.427359,379.404045213647,50366543.343123,0.258181818181818,0.0726755757748081,693032601.477948,195081681.9628,165558824.112618,4548686.88471031,9841624.65245113,118265859.002468,105147620.179606,0,693032601.477948,0.000547454830269942,0.0773295330018674,0.0731288091048114,0.238890383741761,0.0142008105123238,0.151721030086276,"325310","Fertilizer manufacturing",469714673.89008,0.917502391404857
"254",253,"325320","Pesticide and other agricultural chemical manufacturing",34000,0,7,121,7658779,9706258.00068925,10263812.683086,129.31799850944,9646101.13926384,0.171244489657511,0.089088824203934,108275097.63944,56329410.4152258,47804749.5668002,413367.620872637,894369.97340482,39205082.0031558,34856391.4078711,0,108275097.63944,0.00119434663490283,0.094793843707857,0.0896444169739885,0.441511950661009,0.00826016316681706,0.321924359042781,"325320","Pesticide and other agricultural chemical manufacturing",175728617.635733,0.8073984732728
"255",254,"325411","Medicinal and botanical manufacturing",34000,0,40,4262,903172352,1144624210.67396,1210374635.62667,4554.98603014243,1137530127.65857,0.445020463847203,0.238363171355499,4772256222.25861,2556129931.24995,2169295760.82651,15981169.3157751,34577159.0570022,1187933585.80595,1056166086.58222,0,4772256222.25861,0.000954472228229744,0.25362733668433,0.239849697368562,0.454563975569575,0.00724545318747314,0.221313784799752,"325411","Medicinal and botanical manufacturing",1783815735.83995,0.781708279336831
"256",255,"325412","Pharmaceutical preparation manufacturing",34000,0,168,20397,3118050962,3951622980.17338,4178615287.14749,21799.16707105,3927131849.19305,0.382986186334891,0.228028795361293,17222087425.2781,10253977791.6666,8702183047.5551,89416136.0461853,193462436.774235,5279861238.10065,4694210558.71454,0,17222087425.2781,0.00126576799506045,0.242631173792221,0.229450872161599,0.5052920028023,0.0112333907032823,0.27256919807668,"325412","Pharmaceutical preparation manufacturing",4264812425.41761,0.85798618197113
"257",256,"325413","In-vitro diagnostic substance manufacturing",34000,1,20,1128,132584580,168029413.094832,177681493.84982,1205.542994369,166988010.51536,0.472626962795303,0.259374272183837,643811003.725935,353318840.56662,299849023.201458,5471852.31192362,11839002.7655264,152618020.296908,135689384.629657,0,643811003.725935,0.00187251070173101,0.275983934448964,0.260991831643748,0.4657407553865,0.0183889413150916,0.210759654377419,"325413","In-vitro diagnostic substance manufacturing",371297194.85335,0.708236606339527
"258",257,"325414","Biological product (except diagnostic) manufacturing",34000,1,12,931,101730229,128926536.350403,136332438.19458,995.000467870156,128127483.226043,0.242018734467597,0.158726178535607,807223385.632638,529411425.557213,449292482.026838,3349724.10610719,7247526.19319363,337205560.01479,299802178.295145,0,807223385.632638,0.00123262096413418,0.168890595368137,0.159716057097826,0.556590022072661,0.00897834022426592,0.371399272656334,"325414","Biological product (except diagnostic) manufacturing",1410908712.07029,0.500114347422248
"259",258,"325510","Paint and coating manufacturing",34000,0,48,1351,115869187,146845368.348154,155280578.158668,1443.87285939053,145935258.965727,0.333956969130028,0.10784567581564,1353186002.70262,436988212.421184,370856217.106646,4410824.97961934,9543344.03693157,242595373.879064,215686305.795428,0,1353186002.70262,0.00106701728846351,0.114751835925392,0.108518243652293,0.274061523224423,0.00705249981737276,0.159391469734873,"325510","Paint and coating manufacturing",594503034.274344,0.836801557000046
"260",259,"325520","Adhesive manufacturing",34000,0,35,780,66311589,84039164.8942563,88866610.2277904,833.620155680689,83518312.0180508,0.408349641226354,0.120349899067577,693962460.003021,204526473.360498,173574279.700549,2830630.78441862,6124406.10136556,99808041.4586004,88737173.3708903,0,693962460.003021,0.00120124675861726,0.128056797521012,0.121100448133593,0.250120560843873,0.00882527003166554,0.127870278992475,"325520","Adhesive manufacturing",363663211.078018,0.886408693024497
"261",260,"325610","Soap and cleaning compound manufacturing",34000,0,93,2710,265103943,335976174.238481,355275587.98857,2896.29566909573,333893881.334823,0.154570387654018,0.0806234653571047,4141398287.16007,2160141320.74375,1833234434.83334,27090655.8178737,58613853.3835869,1522855065.1305,1353937538.0818,0,4141398287.16007,0.000699352119325339,0.0857863850212283,0.0811262648367185,0.442660741063489,0.0141531553642914,0.326927632698243,"325610","Soap and cleaning compound manufacturing",1859154492.80254,0.907319788029257
"262",261,"325620","Toilet preparation manufacturing",34000,0,105,6606,544666055,690275728.552502,729927102.395228,7060.12147234184,685997579.2034,0.151057103339261,0.079874624526577,8588429470.1773,4541312947.47993,3854049359.97811,25510897.7591912,55195859.0812096,3246166549.94007,2886096548.16541,0,8588429470.1773,0.000822050352379046,0.0849895903470881,0.0803727539417346,0.448749026042656,0.00642676979218066,0.336044739982691,"325620","Toilet preparation manufacturing",1488979714.71683,0.920911691082593
"263",262,"325910","Printing ink manufacturing",34000,1,33,695,74499537,94416058.6242134,99839581.8373445,742.776933587281,93830892.4608385,0.409506398537477,0.138900372054568,675526573.996334,229131688.286065,194455842.793141,2251469.23404612,4871321.25812057,112573461.702306,100086632.720695,0,675526573.996334,0.00109955250049321,0.147795195156729,0.139766609129319,0.287858169135766,0.00721114674927208,0.148160911166816,"325910","Printing ink manufacturing",168024552.875668,0.907234518847044
"264",263,"3259A0","All other chemical product and preparation manufacturing",34000,1,93,2234,143938675,182418883.718587,192897536.023901,2387.57362537264,181288298.94447,0.491419656786271,0.153131716303347,1183871658.47045,368907300.391762,313078389.754025,8174638.96393629,17686802.8931138,151025169.538131,134273215.432567,0,1183871658.47045,0.00201675038699495,0.162937878142232,0.154086705609855,0.264452981464662,0.0149397975418762,0.113418726153177,"3259A0","All other chemical product and preparation manufacturing",1243214253.21833,0.807219887005678
"265",264,"326110","Plastics packaging materials and unlaminated film and sheet manufacturing",34000,0,67,2752,142124907,176540422.964506,183421702.630916,2941.18290824776,178822792.04209,0.489502553432949,0.152351798434097,1173749137.71985,365315340.620761,354063467.836244,3214497.1545564,5244036.56749271,177567483.443881,161637705.465877,0,1173749137.71985,0.00250580197567715,0.156269935999471,0.150407286609349,0.301651738397912,0.00446776606599249,0.137710606356549,"326110","Plastics packaging materials and unlaminated film and sheet manufacturing",1003297856.55002,0.830866389336371
"266",265,"326120","Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",34000,0,30,1323,85696956,106448455.646206,110597656.044951,1413.94803328917,107824654.136295,0.694105263157895,0.238999637549837,451149864.667938,155343374.930968,150558730.821387,982593.822202736,1602974.80037267,45104226.0965966,41057875.415417,0,451149864.667938,0.00313409832080939,0.245146158087302,0.235949213294247,0.333722212090662,0.00355308717991641,0.0910071766188759,"326120","Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",903851912.875148,0.696354515353634
"267",266,"326130","Laminated plastics plate, sheet (except packaging), and shape manufacturing",34000,0,18,399,23256306,28887815.5454623,30013819.065687,426.428771944352,29261286.1411069,0.638489208633094,0.286059629331185,102290862.256658,45828943.9280435,44417392.346194,266291.321020348,434419.866590099,15817704.4686087,14398680.4704099,0,102290862.256658,0.00416878656154446,0.293416424532421,0.282408564246724,0.434226394873339,0.00424690785673597,0.140762138012701,"326130","Laminated plastics plate, sheet (except packaging), and shape manufacturing",91139449.0986139,0.79174420605207
"268",267,"326140","Polystyrene foam product manufacturing",34000,0,8,366,20823059,25865358.302573,26873550.9938735,391.160226896323,26199753.638095,0.594668757350059,0.195716681718488,133865715.523319,44057726.7836391,42700729.4670135,2293218.32104306,3741089.24493778,15014721.4158805,13667733.9274187,0,133865715.523319,0.00292203440863979,0.200750064262662,0.193218690845957,0.318981819206541,0.0279465823666112,0.102100331470143,"326140","Polystyrene foam product manufacturing",359638355.477585,0.613935461760915
"269",268,"326150","Urethane and other foam product (except polystyrene) manufacturing",34000,0,16,410,27404687,34040726.1212132,35367582.3309938,438.184953627029,34480815.1352357,0.594052558782849,0.178400830737279,193277211.730105,58043374.4884177,56255613.0858498,486303.709248356,793341.636837642,22331066.3286845,20327721.3370861,0,193277211.730105,0.00226713201056996,0.182988889452636,0.176123847278738,0.29106179969321,0.00410468274938422,0.105173916547762,"326150","Urethane and other foam product (except polystyrene) manufacturing",243590128.385905,0.754188432208014
"270",269,"326160","Plastics bottle manufacturing",34000,0,13,980,48400826,60121075.7089288,62464504.646344,1047.36891354753,60898339.532165,0.496605744125326,0.160560526760088,379285872.817049,122629148.479596,118852116.899095,899924.644927875,1468110.72434778,58929548.3006219,53642912.4674928,0,379285872.817049,0.0027614234766206,0.16468977392278,0.158511244466858,0.31335761602812,0.00387072345575057,0.141431348521035,"326160","Plastics bottle manufacturing",590563465.51336,0.724396750659862
"271",270,"326190","Other plastics product manufacturing",34000,0,159,5261,301090017,373998900.499335,388576814.07884,5622.66107568731,378834073.720381,0.672211584490187,0.193749784415853,1955274814.17617,563563738.651861,546205728.220374,16842868.5142153,27476962.6922271,162218830.644674,147665997.513839,0,1955274814.17617,0.00287563724286826,0.198732582888898,0.19127689764516,0.279349851110576,0.0140527369825526,0.075521863445091,"326190","Other plastics product manufacturing",2979380291.72485,0.775719567938308
"272",271,"326210","Tire manufacturing",34000,0,6,121,3862475,4797772.49873473,4984782.4411899,129.31799850944,4859799.58243893,0.807478711588301,0.245001123343069,19835825.7142922,6018486.32378154,5833114.30421216,562579.147074146,917775.153474293,560419.534225493,510143.669626837,0,19835825.7142922,0.00651941594829921,0.251301988280641,0.241874100319293,0.294069648938751,0.0462685630885037,0.0257182976385634,"326210","Tire manufacturing",285101042.415668,0.0757427837351049
"273",272,"326220","Rubber and plastics hoses and belting manufacturing",34000,0,18,314,18506616,22987989.1234103,23884026.2998839,335.585549850944,23285184.9420792,0.911270983213429,0.346715328467153,67159375.5171549,25552426.633808,24765400.6815697,178168.35022712,290658.63145547,2019241.30257403,1838092.90192,0,67159375.5171549,0.00499685333978759,0.355632048630099,0.34229009645181,0.368755672471132,0.00432789359962446,0.0273691184256245,"326220","Rubber and plastics hoses and belting manufacturing",63132390.9240859,0.608060702169677
"274",273,"326290","Other rubber product manufacturing",34000,0,43,1111,60827192,75556483.5896302,78501561.46732,1187.37434995031,76533301.1301128,0.606272435291895,0.208566229039386,366949632.654383,126235825.142314,122347706.338061,6148590.56979486,10030630.6822644,42023073.8943122,38253136.8309128,0,366949632.654383,0.0032357965352391,0.213930072362977,0.205904235529769,0.333418255396636,0.0273351702513132,0.10424628730162,"326290","Other rubber product manufacturing",388706333.001288,0.636427991312192
"275",274,"420000","Wholesale trade",34000,0,17973,211947,17460973286,20547480000,22791213000,234931,2.0347e+10,0.498556647379371,0.338080769967002,60183843056.1607,40811811670.6549,4.2482e+10,8652067433.8991,8.251e+09,12650249072.1305,1.3884e+10,0,60183843056.1607,0.00390355597233586,0.378693214701034,0.341411896558783,0.705870510136048,0.137096595714244,0.230693144454802,"420000","Wholesale trade",36485207797.3905,0.927029595504327
"276",275,"441000","Motor vehicle and parts dealers",34000,0,2399,44898,2457660105,2966147000,3534238000,53347.4342887102,2985498185.36409,0.579975521081413,0.449011123403024,6649051726.68598,5147627920.22217,5238304570.19947,1220692956.21053,1078852632.85069,979491608.045462,1130565835.51264,0,6649051726.68598,0.00802331467427155,0.531540157194947,0.446100755705564,0.787827315160675,0.162256616010477,0.170034146519738,"441000","Motor vehicle and parts dealers",4015922552.72423,0.927113627878272
"277",276,"445000","Food and beverage stores",34000,0,7177,109727,2690639191,3451399000,4044438000,130376.718833741,3268514798.22512,0.619103235870565,0.413975158601949,7895437033.62139,5279434202.32496,5372432650.28227,852721380.85877,753638089.043661,1193663808.87916,1377771397.24513,0,7895437033.62139,0.016512919839466,0.512250048069213,0.43713843645422,0.680447786158596,0.095452358854161,0.174502233553142,"445000","Food and beverage stores",4626063050.99685,0.927790208226127
"278",277,"452000","General merchandise stores",34000,0,1349,73092,1609309755,2052902000,2071108000,86847.3131772108,1954945414.7327,0.625701283378681,0.402048457468206,4862462169.46945,3124406912.15514,3179444058.65269,935054049.562591,826403984.798877,255007781.160389,294339515.317663,0,4862462169.46945,0.0178607689171362,0.425938121021101,0.422193927366636,0.653875330612517,0.169955869268809,0.0605330190876897,"452000","General merchandise stores",5188486539.7446,0.93716387856502
"279",278,"4A0000","Other retail",34000,0,20603,218599,7047443708,8675714000,10964029000,259737.533700338,8561041601.6781,0.5507615476327,0.350774077432549,24406141024.8433,15544007453.8163,15817818720.8656,3052834118.73523,2698105293.30677,4053172509.76919,4678323251.92457,0,24406141024.8433,0.01064230242036,0.449232387407726,0.355472583362068,0.64810814232223,0.110550262352428,0.191686315635169,"4A0000","Other retail",20364550023.7798,0.918528556351303
"280",279,"481000","Air transportation",34000,0,136,15207,1203176805,1605058000,1611683000,20735.6070959264,1.607e+09,0.580251581473133,0.255780559882562,6282729229.84386,2769488358.68775,3.202e+09,728453253.835527,6.76e+08,615534617.901549,9.19e+08,0,6282729229.84386,0.00330041393435027,0.256525936585692,0.25547145854635,0.509651121807071,0.107596551636971,0.146274010287538,"481000","Air transportation",4945123057.80991,0.920284557837679
